source_center,destination_center,mean_delay_ratio,delay_variance,avg_distance,avg_actual_time,sla_breach_rate,trip_count
304,301,1.277596618357488,0.007341179199047814,32.70741666666667,30.666666666666668,1.0,6
305,302,3.019157663065226,0.09004805820554179,17.176342857142856,37.42857142857143,1.0,7
306,200,2.5169620037999443,0.404929210206455,212.42290444444444,372.5111111111111,1.0,45
306,305,2.1737857821191153,1.8287058585075608,30.81029523809524,52.23809523809524,1.0,21
306,307,2.1401590149931478,0.36116963516115347,57.10827777777778,105.77777777777777,0.9444444444444444,18
306,308,2.7440621066177964,0.24051052461425296,42.67208958333333,88.64583333333333,1.0,48
306,309,2.317719049426367,0.09053519031638413,48.353833333333334,86.0,1.0,3
306,323,1.7616597683121076,0.08074959111473562,81.32740666666666,121.77777777777777,1.0,90
307,304,3.3968530465949818,0.7128237101270531,33.20634,72.8,1.0,5
307,306,1.4213675213675214,0.0275235590620206,16.882433333333335,16.0,1.0,3
308,307,3.4136904761904763,1.100635393046108,24.248549999999998,68.0,1.0,4
309,304,3.3430506007355514,1.9347993653911568,54.776697000000006,144.44,0.95,100
310,304,6.953707798909037,2.9415239943133864,44.9044,207.0,1.0,3
310,313,2.2903450909349248,0.7269380523876235,28.354604166666665,50.666666666666664,1.0,24
311,304,4.7120421660050145,2.6222094385610317,41.43983,139.73333333333332,1.0,30
312,311,4.769230769230769,0.33846153846153876,18.897033333333336,60.5,1.0,6
313,309,2.334904474610357,0.1578615955976827,24.47335,39.26923076923077,1.0,26
313,310,2.909090909090909,,15.9321,32.0,1.0,1
314,309,3.0784313725490198,0.1299500192233756,33.67205,74.0,1.0,2
314,311,3.1858974358974357,0.957429322813938,17.928625,40.0,1.0,4
315,308,2.166666666666667,0.003472222222222216,29.2137,52.0,1.0,2
315,310,2.2020071313549576,0.0983379510757837,46.46418333333333,87.16666666666667,1.0,6
315,312,2.6298674783923235,0.5147431761267309,45.71025,101.66666666666667,1.0,6
316,316,4.136363636363637,0.03719008264462791,15.9229,45.5,1.0,2
317,319,2.3262867647058822,0.20771495638696655,23.246274999999997,37.75,1.0,4
318,315,4.230769230769231,0.29585798816568043,18.889699999999998,55.0,1.0,4
319,320,1.8587715325193583,0.5170003707671857,31.346608333333336,53.0,1.0,12
320,216,3.5322395833333333,0.27435709997106483,64.9616,203.0,1.0,4
321,318,2.474903474903475,0.018634188518358415,36.0182,80.0,1.0,2
322,223,2.0733577091185786,0.11336512534784846,27.715742857142857,52.214285714285715,1.0,14
323,219,2.0131600441603927,0.3176568589646193,62.83797857142857,96.39285714285714,0.9642857142857143,28
324,321,2.491904761904762,0.058264172335600904,23.5233,51.8,1.0,5
325,322,1.4555648956887346,0.00828150204014786,33.701233333333334,44.416666666666664,1.0,12
326,25,2.20742745637646,0.3522298968793961,99.55568787878788,174.3181818181818,1.0,66
327,46,2.1422160624751436,0.11425449103386494,55.01314285714286,87.04761904761905,1.0,21
327,379,1.2354721462888758,0.14038956623025925,27.325388000000004,37.68,0.56,25
328,6,1.6457673760551608,0.05260000309416574,127.22097,168.9,1.0,40
328,25,2.425076842949595,0.6521486840004949,124.60010740740742,221.65432098765433,1.0,81
329,6,1.7146150096087602,0.08663164855665965,126.78290625,171.4375,1.0,16
330,329,2.14743060401258,0.3372739887977996,20.2984975,34.35,0.9,40
331,25,1.8894746487270793,0.06730702033588813,129.13094999999998,179.625,1.0,8
331,184,2.4827509401642907,1.3583707691135762,37.86251111111111,75.88888888888889,1.0,9
331,186,1.7778811449882548,0.14378653352783977,90.93539761904762,124.52380952380952,0.9047619047619048,42
331,324,1.1538144771298506,0.17647883712465462,75.850435,79.65,0.6,20
331,690,1.6438207324376217,0.8349012498674889,79.45046530612245,120.57142857142857,0.8979591836734694,49
332,328,5.016287878787879,4.732083524640343,21.7673,94.25,1.0,4
332,387,1.087644903625721,0.017450789019572654,50.65936666666667,52.523809523809526,0.2857142857142857,21
333,25,2.1572669938154387,0.19144427392313917,149.80207076923077,239.6769230769231,1.0,130
333,327,2.150892857142857,0.0026801658163265116,35.2799,54.5,1.0,2
334,331,1.7659680763247947,0.18690609858733093,72.59071851851851,96.74074074074075,0.9629629629629629,27
335,684,1.5316121760007209,0.14712309509351243,61.39875,107.0,0.75,4
335,690,2.5048076923076925,,223.2655,521.0,1.0,1
336,333,1.3791134737439903,0.08035823464604706,26.536666666666665,40.04761904761905,0.8095238095238095,42
337,207,1.9419554345371102,0.28246103133673633,53.81144666666667,106.86666666666666,0.9333333333333333,15
338,339,2.587098560525761,1.4254168105304754,98.45072499999999,184.25,1.0,12
338,378,1.7592178288315585,0.12954856394304268,54.375090196078425,86.11764705882354,1.0,51
338,381,2.5066836594487243,0.5782318061800061,56.9406888888889,136.11111111111111,1.0,9
339,57,2.7452618868060044,0.7874935318910268,54.895975,108.625,1.0,8
339,335,3.2738617298410726,0.6175874574074928,42.53443888888889,114.55555555555556,1.0,18
340,57,2.2825361512791993,0.4533129753613273,41.15335,68.0,1.0,2
341,340,3.7929617604617603,6.4245979827373025,15.984773333333333,51.333333333333336,1.0,15
341,345,2.9,0.0,12.74785,29.0,1.0,2
342,340,3.765248332612586,2.5516499996348956,12.809084615384617,41.80769230769231,1.0,26
343,340,2.625,1.53125,16.4524,42.0,1.0,2
344,6,1.6532608447224886,0.0711777637811225,122.29492081218274,162.73604060913706,0.9898477157360406,197
344,25,1.6705735690296832,0.22834053477225283,149.25738376623377,199.24025974025975,0.9805194805194806,154
344,334,1.5143818604082924,0.08726926652102997,92.4403246031746,124.35714285714286,0.9126984126984127,126
344,354,2.4365301805151427,0.2008674306558889,40.25644761904762,72.33333333333333,1.0,21
344,357,2.3684556510662977,0.088899838871411,85.75885238095238,153.70238095238096,1.0,84
344,366,2.1020182328526285,0.018002629799962,165.55435384615384,252.23076923076923,1.0,26
344,375,1.8392869679004193,0.05649685861783502,213.9899525139665,283.89385474860336,0.994413407821229,179
344,393,2.1856464182769297,0.557373690215722,58.5886,97.25,0.75,4
345,336,2.309429633446206,1.096189190087888,15.549788235294118,33.333333333333336,0.9411764705882353,51
345,337,1.9601964033719548,0.19366038665527083,13.616984375,27.53125,1.0,32
345,338,2.6618395783840887,1.013308944232824,16.827213333333333,43.355555555555554,1.0,45
345,341,2.3688239229905896,0.8344587732466197,13.102652777777777,26.416666666666668,1.0,36
345,343,2.8280069504034553,0.5036302681774429,20.987458181818184,52.981818181818184,1.0,55
345,344,2.934778604698761,2.1792838715026,16.842073684210526,47.31578947368421,1.0,38
345,347,1.6970252186561483,0.10012057027970499,43.75143142857143,55.48571428571429,0.9714285714285714,35
345,349,1.442686691629962,0.2357279841940834,30.29335769230769,32.19230769230769,0.7692307692307693,26
345,350,1.53838227098031,0.3457028786732974,36.96791666666667,47.888888888888886,0.8888888888888888,18
345,353,1.3834487734487735,0.1837050723687087,50.951185714285714,74.57142857142857,0.7142857142857143,7
345,355,2.257865487195983,1.6130601787418992,19.326453333333333,38.1,0.9666666666666667,30
345,356,2.0101423902894493,0.10955199182069356,46.5559625,70.625,1.0,8
346,340,4.934157363104732,5.078425152715425,12.279718421052632,54.473684210526315,1.0,38
347,6,1.635887524394712,0.028402148298584017,114.47519738562092,150.13725490196077,1.0,153
348,340,5.8165266106442575,2.028109282928858,19.0703,108.5,1.0,2
349,339,2.208100501950226,0.5108025015720127,38.684355,61.0,1.0,20
350,351,1.4330495459594068,0.15111735948788238,26.02334666666667,33.06666666666667,0.8,15
351,339,2.344073200492571,0.12044069094055838,57.7521,102.14285714285714,1.0,7
351,346,1.645540142067506,0.05054844358897493,26.203328571428575,31.214285714285715,1.0,14
352,348,1.5679782101169715,0.08995779748291148,34.62404444444444,38.77777777777778,0.9444444444444444,18
353,350,1.3917683765509852,0.05126323631462277,22.584480851063834,23.76595744680851,0.8936170212765957,47
354,384,1.2754633856353315,0.10929336547928974,57.03355983606557,59.71311475409836,0.6557377049180327,122
355,353,1.1335158776466672,0.029496663156099383,31.794704166666666,32.0,0.625,24
356,340,1.7473802103094882,0.04946333714170947,49.1270328125,62.53125,0.984375,64
357,340,2.941887533819522,1.921106294790483,50.12239166666667,118.88888888888889,0.9444444444444444,36
357,351,0.6925203156102986,0.05213761262471248,43.700475,32.0,0.0,4
358,392,1.591250283440878,0.05674482281100179,57.26950625,67.1875,1.0,16
358,393,1.4732598039215685,0.06834063002833667,29.53190625,31.75,0.9375,16
359,356,2.253227156861369,0.9251141015083917,34.33402777777778,48.611111111111114,1.0,18
360,382,1.5965008792122546,0.009679348478583457,46.29444285714286,51.0,1.0,7
361,361,2.271915608757714,0.23498612822078252,26.230559090909093,50.77272727272727,1.0,22
361,362,2.153468427259355,1.5502648300513533,43.26373921568627,74.45098039215686,0.9803921568627451,51
361,366,1.8998334500343075,0.05721039184729668,93.82027572815534,131.5631067961165,0.9902912621359223,103
361,427,1.738391486572807,0.0743145558986217,81.19604,103.4,1.0,10
362,357,2.7804474929474927,0.20090463817025617,71.283175,167.0,1.0,4
362,359,1.5467250174127127,0.595090147586914,44.45527894736842,63.526315789473685,0.8157894736842105,38
363,357,2.015578473813768,0.217577137529032,38.7025,68.2,1.0,20
364,358,1.5048885674428016,0.18019236573376315,65.662125,94.54166666666667,0.7916666666666666,24
365,423,1.9824749023118589,0.1474347957074608,32.331808333333335,59.416666666666664,1.0,12
366,360,4.604626022991816,7.107634262725506,64.22996,246.4,1.0,5
366,427,1.959588599272366,0.7618198436437663,55.24183888888889,78.33333333333333,0.9444444444444444,18
367,363,2.0966737266598336,0.2756332808923504,72.09245000000001,122.3,1.0,10
368,370,2.0815217391304346,0.056769848771266444,49.73715,71.0,1.0,2
369,339,1.9923180146670356,0.05227293660916594,178.4653875576037,251.61290322580646,1.0,217
369,357,2.989313861937627,0.5568072963333611,99.01016525679758,223.86404833836858,1.0,331
369,424,1.7325499345524138,0.12388670392640587,49.42211666666667,65.96296296296296,0.9814814814814815,54
369,430,1.701590253313697,0.11475368896213209,71.61741500000001,95.0,0.9,20
370,364,1.5185185185185186,,30.8816,41.0,1.0,1
371,367,1.4201860231271997,0.07439756013529415,28.88005,31.5,1.0,4
372,376,1.873846153846154,0.007616042077580533,89.7283,121.8,1.0,10
373,360,3.291808899951848,2.197687853916209,35.782266666666665,94.08333333333333,1.0,12
374,360,4.30919879913688,8.571491236871886,36.019200000000005,131.0,1.0,6
375,369,1.6007676248324276,0.013663876003254954,45.013710256410256,57.205128205128204,1.0,39
375,373,1.2188309928445316,0.13343812837226277,52.81961666666667,69.25,0.5833333333333334,12
376,371,1.7712990491957479,0.45166414042981234,66.2175037037037,95.44444444444444,0.8148148148148148,27
377,661,1.283625039700319,0.28084401531804104,47.51021666666666,57.333333333333336,0.6666666666666666,12
378,375,2.0400805968762517,0.16481786619600308,102.24632619047618,191.95238095238096,0.9761904761904762,42
378,660,1.5606465698653198,0.1457418174806814,30.591754166666664,46.5,0.8333333333333334,24
379,366,1.9531466212913333,0.06099082091487649,118.26192881355932,174.83898305084745,0.9915254237288136,118
379,369,2.4093222566906776,0.21138534227605824,92.45636666666667,176.33333333333334,1.0,6
379,371,2.0272779756346537,0.07243198711961749,73.25554923076923,112.50769230769231,1.0,65
379,386,2.84598580174958,1.2385364152715634,124.92578214285716,253.64285714285714,1.0,56
379,475,2.401318311517873,0.20817132928051094,147.3854866197183,234.08450704225353,1.0,142
380,375,2.1610094625618483,0.6174333921364568,48.694339024390246,74.4390243902439,1.0,41
381,334,4.764508913737657,5.986662684818157,76.75762,378.6,1.0,15
381,380,1.2110184073659862,0.013793259936308033,33.57514,37.4,0.7,20
382,377,1.6568374079089487,0.3645830606047621,28.546491666666668,44.0,0.9166666666666666,12
382,380,1.696241388619905,0.17218833088669427,50.24613333333334,83.66666666666667,1.0,6
383,46,2.970569861680623,0.9282203279344255,60.89787948717949,143.32051282051282,1.0,78
384,334,3.7824175824175823,4.422694143915145,73.723875,284.0,1.0,4
384,381,1.8534487286293828,0.20239276387952843,37.71625,59.125,0.875,8
385,334,3.7566513874788714,6.6849890268031595,51.46591666666667,210.27777777777777,1.0,18
385,377,1.4861909237379163,0.15763924424884718,43.9231,56.5,0.8333333333333334,6
386,340,1.8831487960116462,0.22356751877863892,83.28911944444445,127.05555555555556,0.9722222222222222,36
387,340,1.8325454123799987,0.12844071842372082,72.7275090909091,98.68181818181819,1.0,22
387,352,1.8249907403909391,0.4403899216212587,29.931707142857142,37.142857142857146,1.0,56
388,385,1.6032248726055027,0.04123708652521314,24.857227272727272,34.67272727272727,1.0,55
389,383,2.3861617968443416,0.3938365263371293,24.26206,39.53333333333333,1.0,60
390,374,1.3201983457611857,0.03248452242276567,61.65546428571428,58.57142857142857,0.9285714285714286,14
391,6,1.4834391396799607,0.03470814869524853,152.32085999999998,182.1,0.9,10
391,327,3.1853888323337465,1.2748801261821712,46.77147142857143,141.42857142857142,1.0,21
391,690,1.6219203872848789,0.4693979777442989,50.07329473684211,70.05263157894737,0.9473684210526315,19
392,388,2.11119625715899,0.7215336066371707,47.085366666666665,89.33333333333333,0.6666666666666666,3
393,390,1.2115364474235442,0.011371775240010594,29.48341666666667,32.0,0.5,6
394,392,3.7709642452905245,2.7486268868950106,94.71007142857142,276.35714285714283,1.0,14
395,339,2.955796398589459,0.37281670211876056,124.06556666666667,249.625,1.0,24
396,65,4.578774350649351,3.8741523589032725,53.75418333333334,250.66666666666666,1.0,6
397,397,1.269774915946489,0.008152205867542428,46.047244444444445,53.111111111111114,1.0,9
397,398,1.4774955600327586,0.016125970759568117,68.762625,99.0,1.0,8
397,399,2.654183885391996,1.0696952659401053,76.65822,162.8,1.0,10
397,400,1.9226618346791926,0.8608208142176954,32.077014285714284,61.035714285714285,0.8571428571428571,28
397,403,1.6180934568628935,0.059811131661189294,119.40768,139.4111111111111,0.9888888888888889,90
397,404,1.5953691451460035,0.037799874219223616,119.31947407407407,137.66666666666666,1.0,27
398,392,1.399436600352493,0.027227571100243656,41.070505555555556,42.94444444444444,0.9722222222222222,36
399,394,2.0514235291621046,1.2536027694859062,31.377575000000004,67.41666666666667,1.0,12
399,396,1.8715213358070502,0.07197457326664841,37.09975,69.0,1.0,2
400,398,1.2592783198218453,0.030862990147871666,33.3138,49.5,0.8333333333333334,6
401,401,1.221526908635795,0.010538830609601186,36.6758,49.0,0.5,2
401,402,2.0220306513409962,0.26916993291349206,33.73895,67.0,1.0,2
402,389,2.65420966208625,0.10662158206497323,33.943580000000004,65.4,1.0,10
403,399,1.573655465660293,0.052704445368077696,57.58879743589743,80.87179487179488,1.0,39
404,395,1.727110694183865,0.03305478072012645,36.121674999999996,56.25,1.0,4
405,405,2.106835310956534,0.40495120145959573,46.463883333333335,68.66666666666667,1.0,6
406,405,1.7249238090569359,0.08813404311473276,46.918125,57.666666666666664,1.0,12
406,416,1.6401960784313725,0.004744032689328457,71.88995,83.8,1.0,10
407,416,1.7422444280287417,0.06079035314852134,41.98983333333334,51.888888888888886,1.0,9
408,71,1.652621092155054,0.12174455290821382,71.12886,93.2,1.0,40
409,409,2.3914859514430065,2.106117236554736,66.41718271604938,122.93827160493827,1.0,81
410,391,1.7142857142857142,,23.5577,36.0,1.0,1
411,406,1.7746981497788663,0.06242110161693749,46.72161666666667,67.33333333333333,0.9444444444444444,18
411,414,1.4135140109466469,0.16493218108060578,22.445059999999998,28.92,0.72,25
411,415,1.507315215648549,0.04104343011337564,33.4919,48.333333333333336,1.0,6
412,65,3.7600328823255396,1.735483321362654,85.97355999999999,320.2,1.0,5
413,410,1.357076780758557,0.08664502751674927,33.4894,45.0,0.5,2
414,407,1.2802567998755943,0.3404545585272007,35.13489666666667,42.0,0.43333333333333335,30
415,412,1.326331153955486,0.15175058303702277,24.989385714285714,29.82857142857143,0.4857142857142857,35
416,415,1.45926963421108,0.2095724869280305,18.893976470588235,26.11764705882353,0.6470588235294118,17
417,412,1.2009055587367072,0.009609640471213035,45.841225,51.125,0.6875,16
417,413,1.2551019900932285,0.12842784912800936,30.75823448275862,35.03448275862069,0.4482758620689655,29
418,417,1.6132754828407,0.22766235759802253,33.595275,51.0,0.75,4
418,418,1.8118019887192884,0.45582075611013084,60.707946428571425,91.89285714285714,1.0,28
419,418,1.625442443176736,0.03553477020616475,42.08317777777778,51.77777777777778,1.0,9
420,419,1.7348216979099331,0.13117483146776132,29.152757142857144,36.0,1.0,28
421,339,2.3322589719250555,0.19973725427139422,123.769828125,207.96875,1.0,32
422,422,2.318311012602808,0.3659543844822457,37.902766666666665,61.541666666666664,1.0,24
423,420,1.6566129858061291,0.21631406563178168,65.628325,107.27777777777777,0.7222222222222222,36
423,422,1.895348874964195,0.061883973816574143,75.737925,129.5,1.0,4
424,357,2.6457987646955456,0.23693949591058544,54.846295238095244,107.42857142857143,1.0,42
425,421,1.795879812618943,0.06505957515169378,25.421916666666664,42.833333333333336,1.0,6
426,426,2.318245962047794,0.5041697805081942,44.31348518518518,86.74074074074075,1.0,27
426,428,1.5776993969734896,0.013877681818188289,67.3157,104.75,1.0,4
426,429,2.0994627837445536,0.4441626628997035,67.943815,144.1,1.0,20
426,433,1.5075421727672638,0.07357294895422252,70.10588888888888,78.94444444444444,1.0,18
427,424,3.718633823038871,4.415145058836765,108.22536153846153,350.36538461538464,1.0,52
428,428,1.9193462564312471,0.07878980901687428,34.3621,70.0,1.0,12
428,429,1.8060743719083607,0.052007727380772674,33.59525,63.5,1.0,6
429,365,2.271050521251002,0.023440378801666106,50.07115,81.0,1.0,2
429,370,2.068072345453739,0.10209870884607652,78.57240833333334,113.25,1.0,12
430,339,2.4466323423263128,0.13443895782782025,144.74339777777777,261.2111111111111,1.0,90
431,339,2.541173682326923,0.1558556583192781,144.697238,271.62,1.0,50
432,431,1.2383172383172383,0.009898461031328175,51.552233333333334,59.0,0.8333333333333334,6
433,368,1.232494314340156,0.030246476060817755,59.38431666666667,67.83333333333333,0.6666666666666666,6
434,425,1.592796766966866,0.02762758889533257,139.15288055555556,178.83333333333334,1.0,36
434,434,0.7337666598335394,0.008178827290847627,99.07031904761905,91.9047619047619,0.0,42
434,435,1.492767323026296,0.025673961989015264,108.96728095238095,140.71428571428572,1.0,21
435,425,1.8262371003723743,0.37035190166653736,130.5938111111111,200.88888888888889,1.0,9
435,432,1.3673171124674321,0.035577169628009296,61.59718055555556,60.72222222222222,0.8888888888888888,36
436,425,1.6264811282643274,0.12153813589427016,102.05841428571429,124.57142857142857,0.8571428571428571,7
436,435,1.3538896973665886,0.018601812035488764,71.57538,66.25,1.0,20
437,425,1.3379567715952156,0.06399863384112797,45.36659333333333,44.266666666666666,0.7333333333333333,30
438,438,1.9738751526251526,0.050772042668700154,24.5076375,32.125,1.0,8
439,437,1.3647347421860165,0.003837237998311644,30.157159999999998,39.8,1.0,5
440,440,2.4615384615384617,,16.2596,32.0,1.0,1
441,441,2.8241758241758244,0.12776234754256732,17.15215,38.0,1.0,2
442,448,2.399540759628995,0.7417626423597983,33.97328,69.7,1.0,20
443,443,1.336785400233676,0.1470433083392382,20.53302162162162,25.81081081081081,0.8378378378378378,37
444,448,2.0814986810316514,0.5086969869818597,50.492429292929295,91.16161616161617,0.98989898989899,99
445,442,1.5967681027176097,0.14017903904386692,30.84991219512195,45.78048780487805,0.8780487804878049,41
446,445,1.6763529107314505,0.06673166723710289,42.99480208333333,53.229166666666664,1.0,48
447,446,1.5841568302092623,0.05283886223261417,35.806504545454544,40.40909090909091,1.0,22
447,447,1.611791926851026,0.0010193263148212822,61.571774999999995,69.0,1.0,4
448,447,1.5811336460292815,0.009888335458920271,32.51067272727273,35.27272727272727,1.0,22
449,436,1.126818758925284,0.07786605416965278,143.37635555555556,137.0,0.6666666666666666,9
450,439,1.987632740447958,0.26968972073017594,28.199755,39.55,1.0,20
450,444,1.4287877066094268,0.03352817423723607,60.051058035714284,66.03571428571429,1.0,112
450,450,2.097987986695716,0.25279105095810744,25.087666666666664,37.72222222222222,0.9814814814814815,54
450,452,1.9689418825558809,0.17101727306738795,45.46989375,60.9375,1.0,16
451,448,1.5183663895847568,0.12765936599939248,43.28741228070176,67.45614035087719,0.8947368421052632,57
452,451,2.1183240240756582,0.09711477583644647,21.37586111111111,38.22222222222222,1.0,18
452,452,1.7563514957264956,0.055434436722335584,28.593239999999998,33.8,1.0,10
453,452,1.8353839619893542,0.01064978514826921,26.951624999999996,35.041666666666664,1.0,24
454,454,2.1168921654028345,0.1181841696635433,33.12348205128205,51.8974358974359,0.9871794871794872,78
455,449,1.5879560186189927,0.040376126602801946,46.73328769230769,68.2,0.9846153846153847,65
456,453,2.2021277665294785,0.17032965892897747,26.47381739130435,38.98550724637681,1.0,69
457,458,1.154835308832806,0.04671387294564272,25.87389285714286,36.67857142857143,0.35714285714285715,28
458,475,1.7366680163083856,0.26185536680584687,84.8361,137.27777777777777,1.0,54
459,456,1.598705235867621,0.17853988571921917,27.3622375,54.0,0.75,16
460,463,1.9717078536916592,0.049896622736034846,45.543400000000005,62.743589743589745,1.0,39
461,455,1.1765429193782115,0.0064475847726048535,44.60054102564103,45.46153846153846,0.6410256410256411,39
462,436,1.8080682810758713,0.1609528722851766,28.1200125,41.5,1.0,8
463,436,1.498756716616995,0.05446209719261485,48.725814285714286,70.28571428571429,1.0,7
463,459,1.196403753593296,0.11300711414255253,25.569788888888887,31.72222222222222,0.5555555555555556,18
464,464,1.7610186205040523,0.07046410458288252,76.34895714285715,96.11428571428571,1.0,35
465,460,1.79578173374613,0.017368646700981216,38.5529,54.25,1.0,4
466,465,2.1125226860254083,0.00717388941406651,32.945899999999995,51.0,1.0,2
467,465,1.8414707931223366,0.05966980156908586,54.67402083333334,83.54166666666667,1.0,24
468,462,2.655191071087997,0.21117077515619379,33.179004545454546,64.5,1.0,22
469,467,3.5319751078448105,4.984039549822525,31.59142222222222,91.55555555555556,1.0,9
469,468,5.579009155096112,0.9252592136901829,42.52726666666666,198.0,1.0,3
469,469,1.6105180204595582,0.07484840810166893,37.308012500000004,56.8125,0.9375,16
470,466,2.29735232629003,0.2077814306286296,33.797775,56.0,1.0,28
470,469,1.956178595504725,0.14314289611057596,61.379349999999995,108.0,1.0,4
471,456,1.6912245411977427,0.09994638396911998,98.69124285714285,175.57142857142858,1.0,7
471,457,1.1861421439918207,0.08327827957133586,87.09533749999999,113.20833333333333,0.4791666666666667,48
472,466,3.4676932367149758,5.049779731586501,42.6633,147.66666666666666,1.0,3
473,474,3.0222222222222226,0.8141975308641978,10.999763636363637,27.818181818181817,1.0,11
473,475,3.0774410774410774,0.4422337856681288,22.2205,52.333333333333336,1.0,3
473,477,2.1804195804195805,1.4159857857759954,14.69565,37.5,0.75,4
474,475,2.1980820105820107,1.270738876343314,12.815027777777779,20.305555555555557,1.0,36
475,475,3.3513204902093787,1.3803766238981185,13.374287037037037,35.25925925925926,1.0,54
476,475,2.592575187969925,0.8359296130599817,14.34412456140351,29.228070175438596,1.0,57
477,475,2.3188878315813297,0.8395960946459607,16.077120833333336,30.4375,1.0,48
478,475,3.221263613091651,2.967003082676363,30.058647457627117,83.38983050847457,0.9830508474576272,59
478,477,1.3181087295057883,0.044735562458536396,13.630339285714285,18.5,0.9285714285714286,28
479,6,1.7282390927819158,0.03187151092637735,456.5980788530466,586.483870967742,0.992831541218638,558
479,375,2.045016995163276,0.06414214715588229,160.46522818791945,228.73154362416108,0.9932885906040269,149
479,461,1.7128193946026902,0.06262391768486963,95.82489090909091,124.8961038961039,1.0,77
479,468,1.5091812445501056,0.04477586703506433,189.17303309352516,271.67625899280574,1.0,139
479,470,2.0056575499460365,0.7633587677033236,22.136805555555558,38.398148148148145,0.9907407407407407,108
479,471,2.641685718924525,0.9859069855483803,13.58393432835821,27.776119402985074,1.0,67
479,472,2.3327744904667984,1.1220293440730345,16.38225641025641,34.55128205128205,1.0,78
479,473,2.4177180476979943,1.6561817417743379,16.66097272727273,34.78787878787879,1.0,66
479,482,1.4337332395951023,0.7961881200359755,65.72155263157894,92.44736842105263,0.631578947368421,76
479,490,1.5538416217628968,0.2913658791442061,48.539883333333336,62.666666666666664,0.8333333333333334,6
479,493,1.099614443798868,0.19416183332976578,62.34945925925926,58.55555555555556,0.4074074074074074,27
479,495,1.7018371584994523,0.06913393294457336,79.5507619047619,97.61904761904762,1.0,105
479,507,1.9975046507575394,0.08613115122528577,150.798014,215.79333333333332,1.0,300
480,475,2.2396156234421163,0.20704915443322106,48.40081153846154,91.15384615384616,1.0,52
481,475,2.510646992503402,0.2836981296719581,31.14717575757576,70.53030303030303,1.0,66
482,480,1.2252431250828568,0.05186495580086564,39.46753076923077,41.53846153846154,0.5769230769230769,26
483,482,1.9447419928194538,0.9431531512653275,69.17276486486486,116.67567567567568,0.8648648648648649,37
484,479,1.1405048805459053,0.030465493211054847,66.97426170212766,80.53191489361703,0.44680851063829785,47
484,482,1.2979136764832107,0.0032063426377400986,83.73384,82.8,1.0,5
485,483,1.2930827963596505,0.10102898184832189,26.0475,30.705882352941178,0.7058823529411765,17
486,475,2.036924987524384,0.1122154465807319,61.952149999999996,105.5,1.0,4
486,476,1.5301768159847233,0.08820564615529827,34.42552222222222,48.80555555555556,1.0,36
486,478,1.2423291926488842,0.045161438237168804,57.13873636363637,58.03030303030303,0.48484848484848486,33
486,481,1.4595809283309285,0.2061986662106698,27.546275,39.0,0.625,8
486,484,1.7291314631659902,0.1418180242564702,31.426703846153845,50.19230769230769,1.0,26
486,485,1.913574943372647,0.5352173690130825,53.26513333333333,98.66666666666667,1.0,3
487,486,1.1231224830973916,0.03198550944322057,53.8561,64.45454545454545,0.3333333333333333,33
487,487,2.082509757874251,0.9815116785448872,47.21446666666666,88.33333333333333,0.6666666666666666,3
488,482,2.4712482468443198,0.0654681933792185,29.39535,66.0,1.0,2
488,485,1.6137209301592106,0.04309013331162368,56.65596176470588,82.55882352941177,1.0,34
489,488,1.640454981623305,0.057621872905730655,24.206684210526316,27.842105263157894,1.0,19
490,487,0.8012748852732036,0.022292587681581686,26.839541666666666,26.708333333333332,0.0,24
491,482,1.3092626171881734,0.13777954365085787,65.22423125,89.4375,0.625,16
492,482,2.2288993513722595,0.691181146424814,61.358764179104476,113.77611940298507,1.0,67
493,492,1.8120657222383565,0.1297851095240209,19.16722380952381,32.166666666666664,1.0,42
494,497,1.970309273741768,0.04250365673364246,46.547057142857135,86.57142857142857,1.0,7
495,494,1.5291919282604414,0.06621947070087107,32.26460185185185,43.574074074074076,0.9814814814814815,54
496,493,1.9458905330408864,0.27409154366289384,21.994635714285714,39.666666666666664,1.0,42
497,489,2.074053724053724,1.0728716534945275,16.860955172413792,26.413793103448278,1.0,29
497,491,4.25,,10.2572,51.0,1.0,1
497,492,1.838206627680312,0.020051753815988956,18.792133333333332,31.0,1.0,3
497,500,2.0215774801400155,0.22045656855174325,32.944608333333335,53.333333333333336,1.0,12
498,493,1.8768349257753496,0.2865757909714864,35.63142173913043,54.27536231884058,1.0,69
499,496,1.5914612736647866,0.08048630294086984,50.86787142857143,58.904761904761905,0.9206349206349206,63
500,659,2.788126461367408,0.3133257568488231,36.37019090909091,73.81818181818181,1.0,22
501,499,2.0,,12.0449,24.0,1.0,1
502,498,3.3636363636363638,0.0,11.3636,37.0,1.0,2
502,500,5.89047619047619,3.966598639455781,12.785066666666665,77.66666666666667,1.0,3
502,501,1.7160455951226388,0.2584684908263523,24.748385714285714,43.107142857142854,0.9642857142857143,28
503,475,1.6702999410960735,0.0453468992767104,70.07612307692308,82.7948717948718,1.0,39
503,493,1.3521137962784315,0.2535256892250345,35.952333333333335,37.986111111111114,0.4861111111111111,72
503,499,4.548787878787879,4.925785583103765,12.376259999999998,61.8,1.0,5
503,507,1.7897832918760128,0.05029838042222385,105.35274897959184,137.51020408163265,1.0,147
504,499,3.5907409985500225,1.3937274593444386,26.0558625,85.75,1.0,16
